Titulo,Serviço,Grupo,Ação,Avaliação,Publicação,Localidade,Matriz de Achados?,a. Questões de Auditoria,b. Subquestões de Auditoria,c. Descrição sumária,d. Critério (O que deveria ser),e. Condição ou situação encontrada (O que é) [achados],f. Evidências,g. Informação extraída das evidências,h. Causas,i. Efeitos,j. Boas Práticas,k. Recomendações,l. Benefícios esperados,m. Manifestação,n. Conclusões
Relatório nº 201603107 - Banco da Amazônia S.A - Pronaf	,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Porto Velho/RO	,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
Relatório nº 201603108 - Empresa Estadual de Assistência Técnica e Extensão Rural do Estado de Rondônia - Pronaf	,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Porto Velho/RO	,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
Relatório nº 201603109 - Banco da Amazônia S.A - Pronaf	,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Porto Velho/RO	,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Relatório nº 201603110 - Sindicato dos Trabalhadores Rurais Agricultores Familiares - Pronaf	,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Xaxim/SC	,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Relatório nº 201603111 - Cooperativa de Crédito com Interação Solidária - Pronaf   ,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Xaxim/SC	,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Relatório nº 201603112 - Sindicato dos Trabalhadores Rurais Familiares - Pronaf	,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Xaxim/SC	,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Relatório nº 201603113 - Cresol Xaxim - Pronaf	,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Xaxim/SC	,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Relatório nº 201603114 - Empresa de Desenvolvimento Agropecuário de Sergipe - Pronaf	,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Gararu/SE	,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Relatório nº 201603115 - Banco do Nordeste do Brasil - Pronaf	,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Gararu/SE	,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Relatório nº 201603116 - Empresa de Desenvolvimento Agropecuário de Sergipe - Pronaf       ,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Gararu/SE	,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Relatório nº 201603117 - Banco do Nordeste do Brasil - Pronaf        ,Avaliação,Outros,Auditoria interna governamental	,Não,8/19/2020,Gararu/SE	,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Relatório de Avaliação nº 201902342 - Empresa Brasileira de Hemoderivados e Biotecnologia	,Avaliação,Outros,Auditoria interna governamental	,Não,8/20/2020,Recife/PE	,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201408191 - SEBRAE/RO	,Avaliação,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,8/20/2020,Porto Velho/RO	,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
Relatório de Consultoria nº 853588 - Secretaria de Energia Elétrica - Consultoria na implementação de metodologia de avaliação de políticas públicas	,Consultoria	,Outros,Auditoria interna governamental	,Não,8/20/2020,Brasília/DF	,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
Relatório de Auditoria Anual de Contas nº 815084 – MMA - exercício de 2019,Avaliação,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,8/21/2020,Brasília/DF	,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
Relatório de Avaliação nº 825065 - Embrapa	,Avaliação,Outros,Auditoria interna governamental	,Não,8/24/2020,Porto Alegre/RS	,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
Relatório de Auditoria nº 201900706 - SENAI/SE	,Avaliação,Outros,Auditoria interna governamental	,Sim	,8/25/2020,Aracaju/SE	,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201900707 - SENAC/SE	,Avaliação,Outros,Auditoria interna governamental	,Sim	,8/25/2020,Aracaju/SE	,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria Anual de Contas nº 201701160 - Serviço Nacional de Aprendizagem do Cooperativismo no Estado do Ceará- SESCOOP/CE - exercício 2016	,Avaliação,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,8/26/2020,Fortaleza/CE	,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
Relatório de Auditoria nº 201902506 - SENAC/SP	,Avaliação,Outros,Auditoria interna governamental	,Sim	,8/27/2020,São Paulo/SP	,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório nº 202000003 - Instituto Nacional de Colonização e Reforma Agrária - Desenvolvimento de Assentamentos Rurais	,Avaliação,Outros,Auditoria interna governamental	,Não,8/27/2020,"Caroebe/RR, Anapu/PA	",0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902174 - Ministério de Minas e Energia - Tarifa Social de Energia Elétrica	,Avaliação,Demandas Externas e Representações	,Auditoria interna governamental	,Sim	,8/28/2020,Brasília/DF	,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201902469 - FNDCT - Operações reembolsáveis diretas	,Avaliação,Outros,Auditoria interna governamental	,Não,8/28/2020,Brasília/DF	,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
Relatório de Avaliação nº 818394 - SEGES - Política de Emissão de Passagens Aéreas	,Avaliação,Outros,Auditoria interna governamental	,Sim	,8/28/2020,Brasília/DF	,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
Relatório de Avaliação nº 201902616 - SENAI/PE - Cursos em Gratuidade	,Avaliação,Outros,Auditoria interna governamental	,Sim	,8/31/2020,Recife/PE	,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201902225 - Petrobras - exercício de 2018.	,Avaliação,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,9/1/2020,Rio de Janeiro,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1
Relatório de Avaliação n. 840395 - Superintendência do Patrimônio da União no Acre - Cessão não onerosa de imóveis	,Avaliação,Outros,Auditoria interna governamental	,Sim	,9/3/2020,Rio Branco/AC	,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
Relatório de Auditoria n.º 853427 - HUCFF/UFRJ - Alice	,Avaliação,Outros,Auditoria interna governamental	,Não,9/3/2020,Rio de Janeiro/RJ	,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
Relatório de fiscalização nº 201701705 – Complementação da União ao Fundo de Manutenção da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb) e Fortalecimento do Sistema Único de Saúde (SUS)	,Apuração	,Demandas Externas e Representações	,Auditoria interna governamental	,Não,9/4/2020,Crateús/CE	,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201902638 - Distrito Sanitário Especial Indígena Yanomami	,Avaliação,Outros,Auditoria interna governamental	,Não,9/4/2020,Boa Vista/RR	,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201900777 - Secretaria Executiva do Ministério da Saúde	,Avaliação,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Sim	,9/4/2020,Brasília/DF	,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902660 - Irmandade da Santa Casa de Misericórdia de Muzambinho	,Avaliação,Outros,Auditoria interna governamental	,Sim	,9/4/2020,Muzambinho/MG	,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão n° 201902162	,Avaliação,Outros,Auditoria interna governamental	,Não,9/4/2020,Rio de Janeiro	,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
Relatório de Auditoria nº 202000024 - Fundação Universidade Federal do Mato Grosso do Sul - FUFMS	,Avaliação,Outros,Auditoria interna governamental	,Não,9/4/2020,Campo Grande/MS	,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
Relatório de Avaliação nº 201902617 - Senac/PE - Cursos em Gratuidade	,Avaliação,Outros,Auditoria interna governamental	,Não,9/4/2020,Recife/PE	,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1
Relatório de Apuração n. 854343 - Prefeitura Municipal de Cruzeiro do Sul/AC - Execução do PAB: Chamada Pública nº 03/2019.	,Apuração	,Outros,Auditoria interna governamental	,,9/4/2020,Cruzeiro do Sul/AC	,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201902309 - Codevasf/3a SR - PPI Nilo Coelho/PE	,Avaliação,Outros,Auditoria interna governamental	,Não,9/8/2020,Petrolina/PE	,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1
Relatório de Avaliação nº 815166 - Superintendência do Desenvolvimento do Nordeste (Sudene) - Acordo de Cooperação Técnica PNUD BRA/17/019	,Avaliação,Avaliação dos Contratos de Recursos Externos	,Auditoria interna governamental	,Não,9/8/2020,Recife/PE	,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902272 - Secretaria Nacional de Saneamento - Sistemas de Abastecimento de Água da RIDE/DF	,Avaliação,Seleção baseada em riscos	,Auditoria interna governamental	,Não,9/8/2020,Brasília/DF	,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 843230 - Superintendência Regional do DNIT/MG	,Avaliação,Outros,Auditoria interna governamental	,Não,9/9/2020,Belo Horizonte/MG	,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Apuração nº 822814 - Companhia Docas do Estado de São Paulo - Codesp - Contratação da empresa Práticos – Serviços de Praticagem da Baixada Santista Sociedade Simples Ltda.	,Apuração	,Outros,Auditoria interna governamental	,Não,9/11/2020,Santos/SP	,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
Relatório Final de Auditoria nº 201902260 - CNIS Governança - Instituto Nacional do Seguro Social/INSS	,Avaliação,Outros,Auditoria interna governamental	,Não,9/12/2020,Brasília/DF	,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1
Relatório Final de Auditoria nº 201900840 - Projeto INSS Digital - Instituto Nacional do Seguro Social	,Avaliação,Outros,Auditoria interna governamental	,Não,9/12/2020,Porto Alegre/RS	,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201700225 - Centrais Elétricas Brasileiras S.A. - Eletrobras	,Avaliação,Outros,Auditoria interna governamental	,Não,9/14/2020,Brasília/DF	,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 806453 - SGP/ME - Servidores públicos federais com mais de 75 anos de idade na ativa	,Avaliação,Outros,Auditoria interna governamental	,Não,15/09/2020,Brasília/DF	,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"Relatório n 816790 - Auditoria Anual de Contas do MAPA, exercício 2019	",Avaliação,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,15/09/2020,Brasília/DF	,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1
Relatório de Auditoria nº 873922 – HUCFF/UFRJ – Avaliação de Estimativa de Preços – ALICE.	,Avaliação,Outros,Auditoria interna governamental	,Não,15/09/2020,Rio de Janeiro	,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Relatório Final de Auditoria nº 201902464 - Serviços Terceirizados - Avaliação de Contratos INSS - Superintendência Regional Sudeste II em Belo Horizonte/MG	,Avaliação,Outros,Auditoria interna governamental	,Não,15/09/2020,Belo Horizonte/MG	,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 873992 – HUCFF/UFRJ – Avaliação de Estimativa de Preços – ALICE.	,Avaliação	,Outros,Auditoria interna governamental	,Não,15/09/2020,Rio de Janeiro	,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
Relatório de Auditoria de Avaliação n.º 853549 - Furnas - Análise do Edital do PE n.º 45/2020,Avaliação	,Outros,Auditoria interna governamental	,Não,9/16/2020,Rio de Janeiro/RJ	,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 816594 - Secretaria Nacional de Mobilidade e Serviços Urbanos - Ministério do Desenvolvimento Regional,Avaliação	,Outros,Auditoria interna governamental	,Sim,9/17/2020,Brasília/DF	,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 201900290 - CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - exercício de 2018	,Avaliação	,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,9/18/2020,Brasília/DF,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902579 - Sistemas de Abastecimento de Água na Região Metropolitana de Belém/PA - RMB	,Avaliação	,Outros,Auditoria interna governamental	,Sim,9/18/2020,Belém/PA	,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201802017 - Companhia Docas do Ceará	,Avaliação	,Outros,Auditoria interna governamental	,Não,9/18/2020,Fortaleza/CE	,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 870588 - Superintendência Regional do DNIT/MG	,Avaliação	,Outros,Auditoria interna governamental	,Não,9/21/2020,Belo Horizonte/MG	,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201900737 - Superintendência do Patrimônio da União - Ceará	,Avaliação	,Outros,Auditoria interna governamental	,Sim,9/22/2020,Fortaleza/CE,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria de Avaliação nº 826380 – IBGE – Análise da Contratação de Pessoal para o Censo Demográfico 2020.,Avaliação	,Outros,Auditoria interna governamental	,Não,9/23/2020,Rio de Janeiro,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 817782/2020 - Agência Nacional de Telecomunicações (Anatel)	,Avaliação	,Outros,Auditoria interna governamental	,Não,9/23/2020,Brasília/DF	,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
Relatório de Auditoria Anual de Contas nº 201800857 - SESC/AM - exercício de 2017	,Avaliação	,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,9/28/2020,Manaus/AM	,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
Relatório de Auditoria nº 824236 - Secretaria Nacional de Proteção e Defesa Civil - SEDEC,Avaliação	,Outros,Auditoria interna governamental	,Não,9/29/2020,"Aparecida de Goiânia/GO, Catalão/GO, Goiânia/GO, Novo Gama/GO	",0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902515 - SANEAGO/GO - Saneamento Para Todos	,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/1/2020,Aparecida de Goiânia/GO	,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902541 - SANEAGO/GO - Saneamento Para Todos	,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/1/2020,Goiânia/GO	,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1
Relatório de Avaliação nº 817043 - Secretaria de Coordenação e Governança do Patrimônio da União (SPU) - Contrato de Empréstimo BID 2580/OC-BR	,Avaliação	,Avaliação dos Contratos de Recursos Externos	,Auditoria interna governamental	,Não,10/6/2020,Brasília/DF	,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
Relatório de Avaliação nº 201902427 - Codevasf - Projeto Público de Irrigação Jaíba/MG	,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/7/2020,Montes Claros/MG	,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
Relatório de Avaliação nº 202000085 - Codevasf - Projeto Público de Irrigação Gorutuba/MG	,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/7/2020,Montes Claros/MG	,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria n.º 822893 - Contas 2019 - ANCINE	,Avaliação	,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,10/8/2020,Rio de Janeiro/RJ	,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902811 - SANEAGO/GO - Saneamento Para Todos	,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/9/2020,Trindade/GO	,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1
Relatório de Auditoria Anual de Contas n. 201900775 - Financiadora de estudos e projetos - FINEP - Exercício de 2018	,Apuração	,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,10/9/2020,Rio de Janeiro/RJ	,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
Relatório de Avaliação n. 874402 - avaliação preventiva do Edital e documentos processuais do Pregão Eletrônico UFSC nº 206/2020	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/13/2020,Florianópolis/SC	,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201900131 - SRTb/SP	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,São Paulo/SP	,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório nº 201603063 - BNB - Pronaf	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Porteirinha/MG	,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Relatório de Auditoria Anual de Contas 2020 (exercício de 2019) #829752 - Funai Sede (Brasília).	,Avaliação	,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,10/14/2020,Brasília/DF	,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação nº 201900697 - CONAB/MS - CUMPRIMENTO DE SENTENCAS JUDICIAIS DEVIDAS POR EMPRESAS ESTATAIS	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Campo Grande/MS	,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201801136 - Superintendência Regional do Trabalho e Emprego/SE	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Aracaju/SE	,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1
Relatório de Avaliação da execução do Convênio nº 817750/2015 pela Agência Goiana de Defesa Agropecuária (Agrodefesa)	,Avaliação	,Seleção baseada em riscos	,Auditoria interna governamental	,Não,10/14/2020,Goiânia/GO,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
"Relatório de Acompanhamento da Gestão nº 201315395 - Avaliar a gestão do INCRA/SR-10 no exercício de 2013 nas áreas de Controle Interno, Gestão Patrimonial e Gestão de Recursos Humanos.	",Avaliação	,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,10/14/2020,Florianópolis/SC	,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1
RDE nº 00203.000120/2014-34 - INCRA/SR-15 - Emissão de Títulos da Dívida Agrária	,Avaliação	,Demandas Externas e Representações	,Auditoria interna governamental	,Não,10/14/2020,Manaus/AM	,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201700751 - SFA-AM	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Manaus/AM	,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
Relatório de Avaliação nº 844536 - AUDGER/INSS	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Brasília/DF	,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201200901 - INCRA SR(15)	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Manaus/AM	,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Relatório de fiscalização nº 201304547 - CONAB-AM	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Manaus/AM	,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Relatorio Fiscalização CONAB - OS 201217416	,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/14/2020,Manaus/AM	,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Relatório de Avaliação nº 815107 – Agência Nacional de Vigilância Sanitária do Ministério da Saúde (ANVISA) - Acordo de Cooperação Técnica Internacional PNUD BRA/10/008	,Avaliação	,Avaliação dos Contratos de Recursos Externos	,Auditoria interna governamental	,Não,10/14/2020,Brasília/DF	,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1
Relatório de Auditoria Anual de Contas nº 815087 - Ibama - Exercício 2019	,Avaliação	,Avaliação da Prestação Anual de Contas	,Auditoria interna governamental	,Não,10/14/2020,Brasília/DF	,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1
Relatório de Avaliação nº 817078 – Serviço Florestal Brasileiro (SFB) - Acordo de Empréstimo BIRD TF nº 19211 – Exercício 2019	,Avaliação	,Avaliação dos Contratos de Recursos Externos	,Auditoria interna governamental	,Não,10/14/2020,Brasília/DF	,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
Relatório de Auditoria nº 201317159 - SAMF/AM	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Manaus/AM	,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
Relatório de Auditoria nº 20136414 - SAMF/AM	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Manaus/AM	,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatório de Avaliação n. 836010 - avaliação da gestão da UE-SC-IBGE quanto a seus contratos de locação de imóveis	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/14/2020,Florianópolis/SC	,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
Relatório de Acompanhamento da Gestão nº 201315397 - Avaliar a gestão na área de Suprimentos de Bens e Serviços no exercício de 2013 do INCRA/SR-10.,Avaliação	,Outros,Auditoria interna governamental	,Não,10/15/2020,Florianópolis/SC	,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1
Relatório de Acompanhamento da Gestão nº 201315396 - Avaliar a gestão na área de Suprimentos de Bens e Serviços no exercício de 2013 do INCRA/SR-10.	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/15/2020,Florianópolis/SC	,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
Relatório de Avaliação nº 202000070 - Financiadora de Estudos e Projetos (FINEP) - Contrato de Empréstimo BID nº 4358/OC-BR - Exercício 2019	,Avaliação	,Avaliação dos Contratos de Recursos Externos	,Auditoria interna governamental	,Não,10/15/2020,Rio de Janeiro/RJ	,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
Relatório de Fiscalização nº 828593 - Municípios de Trindade/GO e Rio Verde/GO - FNDE,Avaliação	,Outros,Auditoria interna governamental	,Não,10/16/2020,Trindade/GO	,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
Relatório de Avaliação nº 202000031 - Prefeitura Municipal do Rio de Janeiro - Contrato de Empréstimo BID nº 3391/OC-BR - Exercícios 2018 e 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos	,Auditoria interna governamental	,Não,10/19/2020,Rio de Janeiro/RJ	,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria nº 201902503 - SENAI/SP,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/19/2020,São Paulo/SP	,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação nº 848387 - análise preliminar do Pregão Eletrônico nº 047/2020 realizado pela CGT Eletrosul	,Avaliação	,Outros,Auditoria interna governamental	,Não,10/19/2020,Florianópolis/SC	,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Relatório de Auditoria n° 201902508 - Serviço Nacional de Aprendizagem Comercial - SENAC-RJ,Avaliação	,Outros,Auditoria interna governamental	,Não,10/19/2020,Rio de Janeiro	,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Auditoria Anual de Contas nº 817255 - MDR - exercício de 2019,Avaliação	,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Sim,10/19/2020,Brasília/DF,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1
Relatório de Avaliação nº 202000026 - Prefeitura Municipal de São Paulo - Contrato de Empréstimo BID nº 3391/OC-BR - Exercícios 2018 e 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos	,Auditoria interna governamental	,Não,10/20/2020,São Paulo/SP	,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação nº 202000030 - Prefeitura Municipal de São Bernardo do Campo - Contrato de Empréstimo BID nº 3391/OC-BR - Exercícios 2018 e 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos	,Auditoria interna governamental	,Não,10/20/2020,São Bernardo do Campo/SP,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
Apuração de Representações e Demandas Sociais - RDE nr. 201902794 - São Sebastiao da Boa Vista-PA,Apuração	,Demandas Externas e Representações,Auditoria interna governamental	,Sim,10/21/2020,São Sebastião da Boa Vista/PA,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1
Relatorio de Fiscalização - OS 2018/00151 - Belo Horizonte/MG,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/21/2020,Belo Horizonte/MG,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Relatório de Avaliação nº 201900252 - Elevação da Escolaridade e Qualificação Profissional (ProJovem)	,Avaliação	,Fiscalização de Entes Federativos	,Auditoria interna governamental	,Não,10/21/2020,Fronteiras/PI,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 778209 - SGP/ME - Servidores em regime de Dedicação Exclusiva acumulando irregularmente outra atividade remunerada ou exercendo a função de sócio administrador em empresa privada,Avaliação	,Outros,Auditoria interna governamental	,Não,10/22/2020,Brasília/DF,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação nº 815186 - Secretaria do Tesouro Nacional (STN) - Acordo de Cooperação Técnica Internacional PNUD BRA/06/024 - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/22/2020,Brasília/DF,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
Relatório de Fiscalização nº 830845 - Prefeitura Municipal de Anápolis – Estruturação de Unidades de Atenção Especializada em Saúde - FNS,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/22/2020,Anápolis/GO,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Relatório de Auditoria n° 201902536 - Fundação Osvaldo Cruz - FIOCRUZ,Avaliação	,Outros,Auditoria interna governamental	,Não,10/23/2020,Rio de Janeiro,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1
"Relatório de Avaliação Nº 815164 - Coordenação-Geral do Clima do Departamento de Políticas e Programas de Ciências do Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC) - Acordo de Cooperação Técnica Internacional PNUD BRA/16/G31 - Exercício 2019",Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/23/2020,Brasília/DF,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1
